Filename,Class Label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199
MaI14_172.jpg.png,0,0,230.5868988,283.6853027,363.4886169,89.94618225,276.4462585,0,0,0,128.4469147,0,0,0,323.7583313,0,528.6373291,273.3762207,436.147644,547.6846313,139.4386597,0,0,9.436515808,0,481.5408936,0,462.4866943,12.822258,521.8317261,329.1308899,0,0,0,0,0,0,164.3571167,0,162.6330719,0,0,270.5874939,9.725999832,0,0,0,0,0,0,0,480.5416565,0,0,139.4286499,0,563.777771,0,0,0,0,409.2278137,338.486969,0,0,84.07151794,0,0,0,0,116.1544724,253.4374847,0,468.6776428,221.5869293,0,0,0,0,0,0,294.7496338,504.2229004,0,37.93318558,0,367.7568359,10.87512302,0,0,0,0,355.5334167,0,0,0,413.4920044,0,95.02761841,12.33481979,0,0,0,512.8796997,0,384.4384155,0,263.4060059,0,0,0,0,164.1687164,90.30210114,0,0,107.5630035,0,0,0,0,0,0,0,0,0,15.65935993,0,0,413.6140137,0,411.6445007,0,0,0,148.233429,0,2.120218277,0,146.0661469,42.58231735,0,0,0,0,370.0744629,0,0,0,324.0430908,328.7943726,0,478.7152405,0,418.0644531,0,0,0,0,715.6766968,383.6986084,0,0,0,37.16028214,0,0,0,85.2618103,73.72896576,87.11475372,0,0,0,100.0322723,0,0,0,277.3866272,0,0,0,0,100.0994797,423.8756104,0,0,0,0,419.3996277,181.4542542,0,0,0,0,0,454.4509583,302.4282837,0,295.6435547,141.805481
MaI14_173.jpg.png,0,0,169.0043488,209.5863647,270.1166687,67.63315582,204.6061859,0,0,0,94.99167633,0,0,0,243.1236725,0,389.6490173,202.6117401,324.6424255,402.538208,105.9597015,0,0,8.234477043,0,355.4147339,0,341.9470825,8.39413166,386.6670227,242.8008881,0,0,0,0,0,4.338667393,125.0407028,0,116.1000366,0,0,199.4332733,12.65548897,0,0,0,0,0,0,0,354.452179,0,0,99.95555878,0,424.2282715,0,0,0,0,302.6168213,253.701004,0,0,60.85302353,0,0,0,0,88.73162079,188.4591522,0,350.2613525,167.8486938,0,0,0,0,0,0,223.5265198,374.7697754,0,28.07143021,0,273.5481567,10.83712769,0,0,0,0,259.7354126,0,0,0,308.1741028,0,71.59703064,10.5610981,0,0,0,382.6236267,0,288.6978455,0,197.0584412,0,0,0,0,121.5281067,67.45066833,0,0,83.39137268,0,0,0,0,0,0,0,0,0,20.78610992,2.570593834,0,307.1819153,0,303.2815247,0,0,0,109.9955292,0,6.106416702,0,105.9686356,30.09885025,0,0,0,0,275.5775757,0,0,0,242.6009064,242.5907288,0,356.4388123,0,313.205658,0,0,0,0,532.5714111,288.5608826,0,0,0,27.5702076,0,0,0,63.36523056,53.27886963,66.00095367,0,0,0,73.75787354,0,0,0,208.6553345,0,0,0,0,70.06238556,314.4728699,0,0,0,0,312.409729,131.578476,0,0,0,0,0,336.6316528,223.779007,0,217.391983,109.9663315
MaI14_174.jpg.png,0,0,171.8461914,216.7863617,284.3541565,59.47577667,213.9490356,0,0,0,102.0182343,0,0,0,247.1705017,0,403.8918457,200.9748688,330.0923462,422.8614197,109.6824341,0,0,0,0,369.5427856,0,358.8060303,12.235116,402.20224,260.6520996,0,0,0,0,0,0,117.8135986,0,132.2073212,0,0,202.1510468,5.520517349,0,0,0,0,0,0,0,379.7693176,0,0,110.5471497,0,431.0877075,0,0,0,0,310.5315552,251.7315826,0,0,63.27795029,0,0,0,0,91.20084381,183.7159882,0,366.1151123,165.0092163,0,0,0,0,0,0,213.8257294,379.7284851,0,27.04756165,0,279.8552856,6.614530563,0,0,0,0,275.4842834,0,0,0,314.0201416,0,76.67790222,10.17873192,0,0,0,390.1885071,0,284.8742065,0,198.7764282,0,0,0,0,125.3943558,65.23425293,0,0,81.02432251,0,0,0,0,0,0,0,0,0,8.708833694,1.654032946,0,320.3560791,0,311.7812195,0,0,0,108.9725723,0,0,0,118.2265701,29.0498333,0,0,0,0,278.2017212,0,0,0,247.1064911,246.4981689,0,365.4528198,0,313.0566406,0,0,0,0,557.0592041,291.1175842,0,0,0,35.62883759,0,0,0,71.46789551,49.49522781,65.08735657,0,0,0,76.28050232,0,0,0,213.2211914,0,0,0,0,84.73535156,324.8096619,0,0,0,0,325.9111938,143.7460022,0,0,0,0,0,352.3376465,232.6797943,0,226.7727509,103.9636307
MaI14_175.jpg.png,0,0,189.8250427,239.5877686,314.0515442,64.91916656,234.4117584,0,0,0,112.7847137,0,0,0,275.4320068,0,448.3312988,223.6473694,368.8186951,465.7131653,121.8746033,0,0,0,0,408.7755432,0,397.3735046,13.40967941,445.1187744,286.563446,0,0,0,0,0,0,131.8157349,0,143.3322449,0,0,223.1955261,7.882856846,0,0,0,0,0,0,0,419.5897827,0,0,121.002182,0,481.793457,0,0,0,0,343.3031006,280.399353,0,0,69.318367,0,0,0,0,103.202179,203.6459808,0,406.522644,185.2363892,0,0,0,0,0,0,240.7198029,423.3719482,0,28.71985054,0,311.0095825,8.128034592,0,0,0,0,303.5890198,0,0,0,350.0987854,0,86.25476837,11.66929626,0,0,0,434.5032959,0,317.5961304,0,224.141861,0,0,0,0,138.1507111,73.12084198,0,0,90.20884705,0,0,0,0,0,0,0,0,0,13.99883652,3.589092255,0,352.802063,0,344.4777527,0,0,0,122.0204163,0,0,0,129.2570648,31.14750671,0,0,0,0,309.4831543,0,0,0,274.6388855,272.7151184,0,405.1963501,0,348.5614014,0,0,0,0,616.303833,325.3740234,0,0,0,40.28801346,0,0,0,79.75941467,56.0922699,72.21477509,0,0,0,84.54055786,0,0,0,238.1242371,0,0,0,0,90.00593567,361.0906677,0,0,0,0,364.4393616,157.6132965,0,0,0,0,0,388.2022705,256.2302856,0,250.4060364,117.1441422
MaI14_176.jpg.png,0,0,214.8783264,263.3082886,336.4744568,86.82339478,257.4525452,0,0,0,119.4269104,0,0,0,304.7974854,0,491.4679565,256.131073,409.1752625,507.6620483,130.715332,0,0,11.27903175,0,447.1089478,0,428.9831848,11.838274,484.6026001,302.8146057,0,0,0,0,0,3.66153264,157.7507324,0,146.4661865,0,0,252.4500275,13.60101509,0,0,0,0,0,0,0,442.757019,0,0,126.0731659,0,530.6223755,0,0,0,0,381.3572998,318.6045227,0,0,76.46604156,0,0,0,0,110.4210052,238.2097626,0,436.9588318,210.7428436,0,0,0,0,0,0,281.5229492,472.3857117,0,35.20296478,0,344.151825,12.33272743,0,0,0,0,327.2940674,0,0,0,386.8399658,0,87.66296387,13.00673771,0,0,0,480.6839905,0,363.8165588,0,248.2379608,0,0,0,0,152.5384216,85.75026703,0,0,103.9992676,0,0,0,0,0,0,0,0,0,23.23507881,2.433372498,0,384.3891907,0,383.0012817,0,0,0,139.6918945,0,9.094168663,0,132.2991638,39.29317093,0,0,0,0,346.3864441,0,0,0,303.9943237,306.6824036,0,447.6977844,0,393.5596313,0,0,0,0,664.7822876,361.1627502,0,0,0,32.72016907,0,0,0,78.71187592,69.51335907,82.40209961,0,0,0,92.2293396,0,0,0,260.6971436,0,0,0,0,86.95173645,394.8427734,0,0,0,0,391.7935486,164.9756012,0,0,0,0,0,421.7833862,278.9681702,0,274.0856628,136.815094
MaI14_177.jpg.png,0,0,150.4102478,186.2638702,241.4992523,54.95317841,180.5263214,0,0,0,85.53117371,0,0,0,219.2397461,0,345.3047791,180.8187408,295.3994141,357.6537476,96.55727386,0,0,3.23529458,0,318.6998901,0,304.6880493,9.012215614,344.4648132,215.3943024,0,0,0,0,0,10.35563564,115.1776886,0,99.62332153,0,0,174.7979736,12.87003613,0,0,0,0,0,0,0,318.114502,0,0,85.39287567,0,384.0781555,0,0,0,0,269.1307373,229.7765045,0,0,48.17678452,0,0,0,0,83.19452667,168.6520386,0,319.099762,154.0632935,0,0,0,0,0,0,205.2211914,338.9230347,0,24.43391609,0,248.9194641,9.765381813,0,0,0,0,228.3695526,0,0,0,275.3860168,0,64.27754211,11.50969601,0,0,0,346.1848145,0,263.0501709,0,181.4363556,0,0,0,0,107.7503738,60.73534775,0,0,79.15222931,0,0,0,0,0,0,0,0,0,27.27031898,5.70400238,0,274.3692932,0,269.7528381,0,0,0,100.3467865,0,12.97631836,0,93.44802856,23.59456825,0,0,0,0,249.2516479,0,0,0,218.1163635,211.4320221,0,321.7422485,0,280.3033752,0,0,0,0,479.4840393,265.9303284,0,0,0,27.21828079,0,0,0,55.04827499,45.01198959,60.33721161,0,0,0,59.80265808,0,0,0,189.4714203,0,0,0,0,59.12216568,282.9184875,0,0,0,0,284.8891296,118.2432556,0,0,0,0,0,302.0305176,199.8525543,0,191.2850037,98.76926422
MaI14_178.jpg.png,0,0,261.243988,318.0449524,404.3695984,106.2410583,307.4064331,0,0,0,142.662262,0,0,0,367.1907043,0,589.3641968,308.3483276,494.019989,606.4064941,159.5972748,0,0,15.66855812,0,538.5812988,0,514.8745728,11.35476971,583.6907349,365.0256042,0,0,0,0,0,11.52041435,194.704361,0,173.5569458,0,0,303.8803101,18.42089844,0,0,0,0,0,0,0,531.6726074,0,0,149.7975311,0,642.8926392,0,0,0,0,460.0653381,386.8424377,0,0,89.90661621,0,0,0,0,134.5253448,291.7437744,0,526.9962769,256.826416,0,0,0,0,0,0,345.0238953,573.1725464,0,42.19777298,0,415.5343628,15.65002251,0,0,0,0,392.42453,0,0,0,468.1044006,0,105.4078827,15.86680698,0,0,0,579.446106,0,441.8919373,0,302.7745361,0,0,0,0,181.7394409,105.594223,0,0,127.6280746,0,0,0,0,0,0,0,0,0,33.5750351,5.309858322,0,459.8692322,0,462.7499084,0,0,0,169.6512604,0,16.46994972,0,158.6276245,47.6169548,0,0,0,0,421.1886902,0,0,0,366.438385,371.1383972,0,539.9978027,0,476.8854065,0,0,0,0,803.123291,440.1275024,0,0,0,38.68556976,0,0,0,90.15359497,83.51972198,102.5625839,0,0,0,105.3924408,0,0,0,314.0677185,0,0,0,0,99.67464447,475.0469055,0,0,0,0,472.2561646,196.6253662,0,0,0,0,0,505.7922058,338.8231201,0,330.8164978,165.9725189
MaI14_179.jpg.png,0,0,237.5841064,294.9404602,382.5448608,82.82901001,291.7286987,0,0,0,134.33815,0,0,0,337.0694885,0,551.9510498,280.1362305,457.542572,577.5877075,151.4156189,0,0,0,0,503.5458679,0,486.9959717,15.27612495,549.2940063,349.2618713,0,0,0,0,0,0,167.6855469,0,172.477478,0,0,278.4629822,10.67623901,0,0,0,0,0,0,0,510.9836121,0,0,149.6091309,0,592.166626,0,0,0,0,425.0140381,350.0079346,0,0,84.24650574,0,0,0,0,124.6699982,258.9841919,0,499.4824524,228.5859985,0,0,0,0,0,0,300.6252747,526.3103638,0,39.6035881,0,386.5162048,10.32840347,0,0,0,0,375.805603,0,0,0,429.9683838,0,100.4544373,15.31932926,0,0,0,538.4956665,0,396.6606445,0,275.3905029,0,0,0,0,171.9795837,91.96607208,0,0,113.4367371,0,0,0,0,0,0,0,0,0,14.78176594,4.751842499,0,433.153656,0,427.897644,0,0,0,155.2947235,0,0,0,159.9064484,40.87005997,0,0,0,0,385.598114,0,0,0,340.7435303,340.2076111,0,502.3438721,0,434.8623962,0,0,0,0,755.3023071,401.7389832,0,0,0,42.92067337,0,0,0,94.88392639,72.65383911,89.99449158,0,0,0,104.7664032,0,0,0,291.6193542,0,0,0,0,110.3931885,442.9216003,0,0,0,0,446.85495,195.7809448,0,0,0,0,0,478.4012451,317.3542175,0,312.8585815,146.1959534
MaI14_180.jpg.png,0,0,215.4897003,268.0565186,347.4266357,72.80273438,262.9432678,0,0,0,124.1962433,0,0,0,306.8214417,0,498.399231,251.4199219,416.9596558,520.9311523,140.7371063,0,0,0,0,457.850647,0,442.1207886,13.46823978,497.8886414,319.4038391,0,0,0,0,0,0,152.9415131,0,155.8123627,0,0,250.4693909,12.84025383,0,0,0,0,0,0,0,466.8774414,0,0,135.4154358,0,540.673645,0,0,0,0,385.1882324,317.0855713,0,0,73.74770355,0,0,0,0,116.5531616,235.0187836,0,456.4125366,209.1978149,0,0,0,0,0,0,274.565918,478.1720276,0,34.52765656,0,351.311554,10.71007919,0,0,0,0,339.3583069,0,0,0,392.2763977,0,91.33654022,15.55333996,0,0,0,488.2146606,0,359.7264099,0,251.8334656,0,0,0,0,154.574646,83.17773438,0,0,104.0712509,0,0,0,0,0,0,0,0,0,19.40674019,8.277864456,0,391.8433838,0,387.6711426,0,0,0,140.7984772,0,2.00316143,0,145.4905853,36.28934097,0,0,0,0,351.2388,0,0,0,310.1037598,307.6361694,0,456.1087341,0,395.4568481,0,0,0,0,689.9645996,367.9666138,0,0,0,39.85224915,0,0,0,86.49981689,63.16559982,84.37623596,0,0,0,90.63367462,0,0,0,265.1264648,0,0,0,0,97.07186127,402.0247803,0,0,0,0,408.4450684,177.8036499,0,0,0,0,0,432.0166321,289.3033752,0,285.164856,132.5924988
MaI14_181.jpg.png,0,0,178.446106,221.4727783,288.0718689,60.09466934,218.7163391,0,0,0,100.8158417,0,0,0,254.7163696,0,412.9671936,209.9828033,346.5732422,432.9360657,116.653801,0,0,0,0,379.5785522,0,366.5641174,11.02148914,413.1255798,262.5603027,0,0,0,0,0,0,127.3755341,0,128.8345642,0,0,207.5209503,10.9568615,0,0,0,0,0,0,0,385.4789429,0,0,111.1676102,0,450.056488,0,0,0,0,318.7655945,264.7466736,0,0,60.91983414,0,0,0,0,96.44194794,194.3896637,0,380.1275635,173.4605865,0,0,0,0,0,0,228.1997833,397.2510986,0,29.5562973,0,291.7597351,8.664291382,0,0,0,0,281.7548218,0,0,0,324.8251648,0,74.80692291,12.97114182,0,0,0,407.2633057,0,299.8772583,0,208.2170868,0,0,0,0,128.5423431,68.871315,0,0,86.96591187,0,0,0,0,0,0,0,0,0,16.60777855,7.411376953,0,325.2655334,0,320.6383057,0,0,0,115.6638947,0,2.732220173,0,120.6288757,29.54792976,0,0,0,0,291.3387451,0,0,0,258.1931458,254.9523163,0,380.6440735,0,328.5720825,0,0,0,0,571.7345581,306.2196045,0,0,0,33.4903717,0,0,0,71.37770844,51.94923782,69.05439758,0,0,0,76.14948273,0,0,0,220.0436554,0,0,0,0,81.92720032,333.1093445,0,0,0,0,339.4290161,147.3496399,0,0,0,0,0,359.6473083,238.7043762,0,236.0196991,111.6415482
MaI14_182.jpg.png,0,0,211.5556946,259.1351929,330.3303528,78.76335907,252.2066498,0,0,0,115.8377991,0,0,0,294.0093994,0,480.0354004,247.3471985,401.8109131,498.7180786,131.9865112,0,0,6.3328619,0,439.8518677,0,422.3155518,11.23099899,477.1701355,301.6642456,0,0,0,0,0,0,152.110672,0,146.8749542,0,0,245.5182953,11.47367001,0,0,0,0,0,0,0,440.216156,0,0,127.7582779,0,518.9031372,0,0,0,0,372.7045898,310.585022,0,0,73.18516541,0,0,0,0,109.4589996,233.1355286,0,432.5613098,203.4134369,0,0,0,0,0,0,271.8330688,463.6300964,0,34.93206787,0,338.2270813,10.5644598,0,0,0,0,324.6702881,0,0,0,379.2032471,0,84.70084381,12.19963932,0,0,0,469.6254578,0,352.4195557,0,243.3700256,0,0,0,0,148.6851959,82.73747253,0,0,100.3614273,0,0,0,0,0,0,0,0,0,18.96905136,5.771633625,0,374.2929077,0,375.472168,0,0,0,136.7178192,0,6.365734577,0,135.3293457,37.77735138,0,0,0,0,340.7687378,0,0,0,297.871521,300.9107361,0,439.2611084,0,383.7087402,0,0,0,0,657.2759399,355.1201782,0,0,0,34.17709351,0,0,0,77.04602051,65.40950012,82.49700165,0,0,0,87.17970276,0,0,0,253.2705536,0,0,0,0,88.27468109,386.1896362,0,0,0,0,387.2377319,167.5847931,0,0,0,0,0,413.5506897,276.9752502,0,272.6045227,130.0290222
MaI14_183.jpg.png,0,0,197.7931671,245.9943085,320.7661438,67.42773438,243.0304871,0,0,0,112.3368607,0,0,0,283.3609314,0,459.8548584,233.0738373,383.8604431,481.3254395,129.6444092,0,0,0,0,421.1921082,0,407.8157959,11.94369507,459.1790466,292.667511,0,0,0,0,0,0,140.9421387,0,143.2180634,0,0,230.9007874,12.17805958,0,0,0,0,0,0,0,428.5865479,0,0,123.6833878,0,500.0231323,0,0,0,0,354.4159851,293.6886597,0,0,68.78663635,0,0,0,0,106.384819,215.6851196,0,421.986145,192.6619263,0,0,0,0,0,0,253.0742188,440.6773987,0,32.72724152,0,323.5473328,10.34261608,0,0,0,0,313.2386475,0,0,0,360.8153992,0,84.60835266,14.3843832,0,0,0,451.6915588,0,332.7981873,0,230.8802338,0,0,0,0,142.7293701,76.39311981,0,0,96.905159,0,0,0,0,0,0,0,0,0,17.87482262,7.210811138,0,362.3005371,0,356.3766174,0,0,0,128.8542938,0,1.665626764,0,133.9913177,33.11719894,0,0,0,0,323.2327576,0,0,0,286.6889954,282.7026978,0,422.3822632,0,365.2286682,0,0,0,0,635.1003418,339.2297668,0,0,0,36.94480133,0,0,0,80.3167038,58.26811981,76.32846832,0,0,0,85.37523651,0,0,0,244.8998871,0,0,0,0,91.40968323,370.376709,0,0,0,0,376.4663086,163.2637482,0,0,0,0,0,400.1653748,265.5127869,0,261.6461487,124.301857
MaI14_184.jpg.png,0,0,201.2067261,248.9264832,323.6247559,65.05298615,244.3964539,0,0,0,113.4745636,0,0,0,284.5942993,0,462.7650146,233.4594727,389.6523438,486.0007629,132.1666412,0,0,0,0,426.9138489,0,411.7738647,13.19622135,464.6454468,296.4900818,0,0,0,0,0,0,140.7806396,0,146.3227081,0,0,232.1191711,10.96982002,0,0,0,0,0,0,0,434.4534912,0,0,127.0687943,0,504.6737366,0,0,0,0,357.4624939,296.5672607,0,0,68.63195801,0,0,0,0,109.0654144,218.0576172,0,428.5153809,193.2976074,0,0,0,0,0,0,253.5806122,446.3518677,0,32.39393234,0,326.6134338,9.282205582,0,0,0,0,317.6884155,0,0,0,364.7316589,0,84.38752747,14.15254211,0,0,0,456.987915,0,334.6062927,0,233.6257782,0,0,0,0,143.882431,76.95455933,0,0,95.85697937,0,0,0,0,0,0,0,0,0,16.92696953,8.919995308,0,364.6719666,0,360.6112976,0,0,0,129.8210297,0,1.395490766,0,136.85289,33.45776367,0,0,0,0,328.137146,0,0,0,289.1107788,285.7380066,0,427.2159729,0,366.9648743,0,0,0,0,643.1990356,343.2507324,0,0,0,38.83515549,0,0,0,80.21682739,56.97292328,79.25418854,0,0,0,83.50698853,0,0,0,245.6183777,0,0,0,0,92.56689453,373.3639221,0,0,0,0,382.1468506,167.7274933,0,0,0,0,0,403.21698,269.0863647,0,265.2997742,123.067131
MaI14_186.jpg.png,0,0,231.4335785,285.2634583,364.3349304,87.44271088,280.7225952,0,0,0,129.0010986,0,0,0,328.3636169,0,532.6784668,275.23703,445.1230164,553.7808838,143.9075928,0,0,7.585934639,0,484.9939575,0,466.7767639,13.56002903,526.5117188,330.5803528,0,0,0,0,0,0,170.4442291,0,159.2608337,0,0,270.9198608,14.58261871,0,0,0,0,0,0,0,485.5445557,0,0,139.1833801,0,575.0116577,0,0,0,0,411.5865479,344.5100403,0,0,80.06874084,0,0,0,0,121.4940643,257.0804749,0,477.9411011,226.8536682,0,0,0,0,0,0,302.9325256,512.3494873,0,38.62372589,0,375.2294617,12.68209553,0,0,0,0,356.75354,0,0,0,418.7518311,0,93.96907043,14.46285152,0,0,0,521.5494995,0,391.1936646,0,270.7513123,0,0,0,0,165.6658478,91.92604828,0,0,111.8122177,0,0,0,0,0,0,0,0,0,22.24814987,6.694414139,0,416.0758972,0,414.1418152,0,0,0,152.4978638,0,9.114253044,0,147.0394745,40.63024902,0,0,0,0,375.0465393,0,0,0,329.9524231,331.6528931,0,484.7295837,0,424.9953918,0,0,0,0,722.749939,392.7663879,0,0,0,37.96469879,0,0,0,87.87970734,73.97754669,88.5406723,0,0,0,100.290062,0,0,0,282.7917175,0,0,0,0,97.8271637,428.6522217,0,0,0,0,429.1313477,182.9242554,0,0,0,0,0,458.3994141,302.3575745,0,300.4122009,146.5059052
MaI14_187.jpg.png,0,0,225.0275421,278.7593079,359.54245,79.98429871,274.8748779,0,0,0,126.413826,0,0,0,318.2653198,0,520.1240234,266.0029602,431.9144897,543.3319702,141.4104004,0,0,0.967130125,0,475.0450439,0,458.1785583,14.32012177,516.6668091,327.6264648,0,0,0,0,0,0,160.2305756,0,161.2607574,0,0,263.1767578,10.45404148,0,0,0,0,0,0,0,480.0633545,0,0,139.5131378,0,558.3278809,0,0,0,0,401.3485107,331.9703674,0,0,78.90979767,0,0,0,0,117.7474823,246.1381683,0,469.653595,217.2649078,0,0,0,0,0,0,286.9946289,497.5070801,0,37.76523209,0,365.3422546,9.368875504,0,0,0,0,352.734314,0,0,0,406.4778748,0,92.68800354,13.9019022,0,0,0,507.6950073,0,376.2118225,0,260.5861511,0,0,0,0,161.8625641,87.65092468,0,0,107.5535049,0,0,0,0,0,0,0,0,0,15.59198475,4.363334656,0,408.1295166,0,403.2840881,0,0,0,145.9550323,0,1.787873387,0,148.5178223,38.58961105,0,0,0,0,364.0688477,0,0,0,321.596344,321.7270813,0,474.0994873,0,411.3295288,0,0,0,0,711.3684082,380.5577087,0,0,0,40.48963547,0,0,0,87.39701843,68.65343475,85.22229004,0,0,0,97.76886749,0,0,0,274.6499023,0,0,0,0,102.1251831,417.8751526,0,0,0,0,420.0039063,183.3170319,0,0,0,0,0,450.4520874,297.9423828,0,294.0048828,138.5166931
MaI14_188.jpg.png,0,0,230.5288544,281.8814087,358.7400513,88.35565186,273.3948975,0,0,0,126.3748474,0,0,0,322.85672,0,519.8942261,270.3319092,438.7127075,538.4702148,144.407486,0,0,9.452680588,0,477.6825256,0,456.9831238,11.0574379,518.3913574,326.2613525,0,0,0,0,0,7.688655853,171.1298065,0,154.4753418,0,0,267.4628601,16.87873459,0,0,0,0,0,0,0,475.8362122,0,0,135.6179047,0,568.859375,0,0,0,0,406.0533142,340.8320618,0,0,77.19241333,0,0,0,0,121.5379791,256.816803,0,471.5613708,226.1107635,0,0,0,0,0,0,302.8392029,507.4111938,0,37.65732193,0,370.6499939,12.45228291,0,0,0,0,349.2087097,0,0,0,414.3087769,0,91.41061401,14.79339409,0,0,0,513.117981,0,389.271698,0,267.7228088,0,0,0,0,160.8646393,91.86921692,0,0,114.2755356,0,0,0,0,0,0,0,0,0,29.44292641,7.59356451,0,406.4543762,0,408.5766602,0,0,0,150.7498322,0,13.36306667,0,143.6552734,40.00762939,0,0,0,0,373.0037842,0,0,0,326.0739746,325.8003845,0,479.2841492,0,421.8538513,0,0,0,0,715.6758423,391.3433228,0,0,0,36.53488541,0,0,0,81.34203339,71.35531616,91.29057312,0,0,0,91.765625,0,0,0,277.5732727,0,0,0,0,89.82775879,420.2704773,0,0,0,0,421.3540039,178.9921722,0,0,0,0,0,448.7446899,301.3344421,0,294.4456482,144.2255554
MaI14_189.jpg.png,0,0,209.6626434,261.8748779,343.1039734,71.09934235,260.1602478,0,0,0,120.4624176,0,0,0,300.6964111,0,491.4728088,247.5406952,406.2075806,514.8831177,135.5806427,0,0,0,0,447.949707,0,435.3210449,14.23237324,490.1843262,312.7803955,0,0,0,0,0,0,147.0161743,0,154.9771423,0,0,246.2794952,9.089792252,0,0,0,0,0,0,0,457.5996399,0,0,134.2594452,0,527.9072266,0,0,0,0,377.1672363,309.6113281,0,0,75.38762665,0,0,0,0,112.1178665,226.8438721,0,447.6851196,202.6818542,0,0,0,0,0,0,264.1134033,467.1787109,0,34.35957718,0,343.9382324,8.413238525,0,0,0,0,335.7776184,0,0,0,381.9282227,0,91.38983154,13.74772072,0,0,0,479.3861694,0,350.6479492,0,244.3537903,0,0,0,0,152.8035889,80.4765625,0,0,101.3664246,0,0,0,0,0,0,0,0,0,13.54391003,4.253082752,0,387.1497803,0,379.277771,0,0,0,136.8409424,0,0,0,143.5037689,34.59805679,0,0,0,0,341.5908508,0,0,0,303.5137634,299.9416199,0,447.6743774,0,385.1875916,0,0,0,0,674.8710938,357.1810913,0,0,0,40.97683716,0,0,0,86.74977875,63.14578629,79.09156799,0,0,0,94.04785919,0,0,0,260.4497681,0,0,0,0,100.0970001,394.631012,0,0,0,0,399.2062378,175.5410309,0,0,0,0,0,427.1158752,282.6944275,0,277.2789001,129.3784027
MaI14_190.jpg.png,0,0,270.0306702,330.7633667,420.0004883,100.2690353,321.742157,0,0,0,148.3596954,0,0,0,374.9950562,0,612.6617432,315.6253052,513.2481689,636.5477905,167.7237396,0,0,8.075663567,0,561.4406128,0,538.4855957,14.56208038,607.4005737,384.15802,0,0,0,0,0,0,194.6920776,0,187.2344971,0,0,313.2666931,14.51944828,0,0,0,0,0,0,0,561.3600464,0,0,162.5666809,0,661.0078125,0,0,0,0,475.4081726,395.8551025,0,0,92.14700317,0,0,0,0,139.5256653,297.3736267,0,550.5785522,259.3786926,0,0,0,0,0,0,347.0846863,591.5357666,0,44.5164032,0,431.3154602,13.58075905,0,0,0,0,413.6459045,0,0,0,483.7011719,0,106.923317,16.09563637,0,0,0,598.7109375,0,449.8578796,0,310.7961731,0,0,0,0,189.7256165,105.8548889,0,0,127.339798,0,0,0,0,0,0,0,0,0,23.72074509,8.207736969,0,476.406189,0,479.0976868,0,0,0,175.1026154,0,9.545645714,0,172.5842743,48.78329468,0,0,0,0,434.3444519,0,0,0,379.7898254,384.1984253,0,559.3734131,0,489.2778625,0,0,0,0,837.1420898,452.9058228,0,0,0,43.05032349,0,0,0,98.26784515,84.24763489,105.4043884,0,0,0,110.8090286,0,0,0,322.6630554,0,0,0,0,112.5199814,492.4065247,0,0,0,0,494.1081848,213.4898071,0,0,0,0,0,527.1224365,352.137207,0,348.7402649,165.3678436
